len_payload,num_special_chars,has_http,num_script_tags,num_iframe_tags,num_img_tags,num_svg_tags,num_body_tags,has_javascript_protocol,has_alert,has_onerror,has_onload,has_onmouseover,has_onclick,has_eval,Label
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
987,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
42,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
79,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
87,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
166,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
57,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
57,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
440,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
93,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
120,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
128,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
47,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
73,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
78,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
43,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
53,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
61,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
153,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
449,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
38,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
353,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
140,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
47,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
51,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
32,8,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
61,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
149,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
58,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
55,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
41,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
54,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
105,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
37,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
42,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
68,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
42,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
51,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
47,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
34,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
49,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
37,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
119,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
103,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
176,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
46,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
96,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
89,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
596,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
82,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
46,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
133,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
48,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
43,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
50,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
144,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
413,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
823,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
102,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
53,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
184,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
36,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
47,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
116,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
57,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
59,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0
70,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
889,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
60,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
61,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
42,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
53,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
940,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
52,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
57,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
74,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
47,8,0,0,0,0,0,0,1,1,0,0,1,0,0,1.0
68,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0
75,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
58,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
52,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
46,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
53,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
44,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
113,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
130,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
162,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
97,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
130,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
27,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
97,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
1202,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
587,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
57,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
160,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
62,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
47,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
83,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
55,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
397,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
38,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
47,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
54,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
1030,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
54,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
57,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
57,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
485,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1132,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
40,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
181,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
108,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
43,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
162,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
406,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
66,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
55,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
64,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
49,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
245,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1837,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
80,15,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
112,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
63,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
111,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
36,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
58,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
43,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
97,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
39,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
94,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
160,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
93,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
569,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
47,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
85,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
54,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
30,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
46,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
578,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
37,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
32,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0
20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
101,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
134,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
96,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
117,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
538,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
414,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
91,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
22,6,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
67,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
60,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
512,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
180,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
53,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
43,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
74,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
40,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
56,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
96,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
49,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
30,8,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
220,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
126,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
43,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
547,38,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
505,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
95,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
41,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
48,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
426,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
50,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
102,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
171,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
37,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
55,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
98,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
40,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
47,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
1703,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
814,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
72,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
607,39,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
114,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
52,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
79,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
98,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
30,8,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
49,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
68,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
55,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
92,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
474,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
58,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
70,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
169,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0
116,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
550,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
147,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
124,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
95,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
1035,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
55,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
57,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
115,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
250,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
38,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
653,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
70,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
63,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
78,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
178,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
53,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
109,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
41,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
90,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
453,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
83,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
308,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
122,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
46,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
82,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
83,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
38,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
222,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
129,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
162,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
45,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
166,16,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0
61,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
63,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
41,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
121,14,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0
39,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
41,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
63,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
50,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
106,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
166,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
79,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
400,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
36,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
40,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
38,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0
74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
48,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0
57,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
150,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
654,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
105,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
37,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
63,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
108,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
113,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
92,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
167,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
59,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
105,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
104,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
101,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
530,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
36,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
67,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
38,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
496,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
